video_path,label,source,split,video_id
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\127_129.mp4,fake,Deepfakes,train,127_129
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\322_315.mp4,fake,Deepfakes,train,322_315
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\255_214.mp4,fake,Deepfakes,train,255_214
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\657_644.mp4,fake,Deepfakes,train,657_644
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\964_174.mp4,fake,Deepfakes,train,964_174
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\190_176.mp4,fake,Deepfakes,train,190_176
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\115_939.mp4,fake,Deepfakes,train,115_939
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\616_614.mp4,fake,Deepfakes,train,616_614
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\606_567.mp4,fake,Deepfakes,train,606_567
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\180_105.mp4,fake,Deepfakes,train,180_105
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\301_262.mp4,fake,Deepfakes,train,301_262
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\759_755.mp4,fake,Deepfakes,train,759_755
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\712_716.mp4,fake,Deepfakes,train,712_716
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\723_704.mp4,fake,Deepfakes,train,723_704
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\685_613.mp4,fake,Deepfakes,train,685_613
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\979_875.mp4,fake,Deepfakes,train,979_875
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\517_521.mp4,fake,Deepfakes,train,517_521
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\984_967.mp4,fake,Deepfakes,train,984_967
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\045_889.mp4,fake,Deepfakes,train,045_889
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\909_857.mp4,fake,Deepfakes,train,909_857
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\157_245.mp4,fake,Deepfakes,train,157_245
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\851_552.mp4,fake,Deepfakes,train,851_552
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\171_173.mp4,fake,Deepfakes,train,171_173
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\016_209.mp4,fake,Deepfakes,train,016_209
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\511_472.mp4,fake,Deepfakes,train,511_472
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\048_029.mp4,fake,Deepfakes,train,048_029
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\971_564.mp4,fake,Deepfakes,train,971_564
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\940_941.mp4,fake,Deepfakes,train,940_941
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\515_519.mp4,fake,Deepfakes,train,515_519
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\952_882.mp4,fake,Deepfakes,train,952_882
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\480_389.mp4,fake,Deepfakes,train,480_389
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\283_313.mp4,fake,Deepfakes,train,283_313
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\718_972.mp4,fake,Deepfakes,train,718_972
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\877_886.mp4,fake,Deepfakes,train,877_886
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\225_151.mp4,fake,Deepfakes,train,225_151
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\026_012.mp4,fake,Deepfakes,train,026_012
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\954_976.mp4,fake,Deepfakes,train,954_976
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\437_360.mp4,fake,Deepfakes,train,437_360
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\951_947.mp4,fake,Deepfakes,train,951_947
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\364_440.mp4,fake,Deepfakes,train,364_440
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\229_247.mp4,fake,Deepfakes,train,229_247
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\037_072.mp4,fake,Deepfakes,train,037_072
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\965_948.mp4,fake,Deepfakes,train,965_948
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\374_407.mp4,fake,Deepfakes,train,374_407
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\469_481.mp4,fake,Deepfakes,train,469_481
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\967_984.mp4,fake,Deepfakes,train,967_984
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\850_764.mp4,fake,Deepfakes,train,850_764
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\704_723.mp4,fake,Deepfakes,train,704_723
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\841_639.mp4,fake,Deepfakes,train,841_639
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\194_235.mp4,fake,Deepfakes,train,194_235
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\854_747.mp4,fake,Deepfakes,train,854_747
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\864_839.mp4,fake,Deepfakes,train,864_839
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\503_756.mp4,fake,Deepfakes,train,503_756
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\969_897.mp4,fake,Deepfakes,train,969_897
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\830_828.mp4,fake,Deepfakes,train,830_828
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\579_701.mp4,fake,Deepfakes,train,579_701
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\968_884.mp4,fake,Deepfakes,train,968_884
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\162_330.mp4,fake,Deepfakes,train,162_330
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\908_207.mp4,fake,Deepfakes,train,908_207
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\152_149.mp4,fake,Deepfakes,train,152_149
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\801_855.mp4,fake,Deepfakes,train,801_855
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\993_989.mp4,fake,Deepfakes,train,993_989
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\755_759.mp4,fake,Deepfakes,train,755_759
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\111_094.mp4,fake,Deepfakes,train,111_094
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\226_491.mp4,fake,Deepfakes,train,226_491
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\688_645.mp4,fake,Deepfakes,train,688_645
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\103_082.mp4,fake,Deepfakes,train,103_082
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\421_423.mp4,fake,Deepfakes,train,421_423
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\419_824.mp4,fake,Deepfakes,train,419_824
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\750_743.mp4,fake,Deepfakes,train,750_743
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\586_223.mp4,fake,Deepfakes,train,586_223
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\780_869.mp4,fake,Deepfakes,train,780_869
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\672_720.mp4,fake,Deepfakes,train,672_720
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\119_123.mp4,fake,Deepfakes,train,119_123
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\053_095.mp4,fake,Deepfakes,train,053_095
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\151_225.mp4,fake,Deepfakes,train,151_225
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\403_497.mp4,fake,Deepfakes,train,403_497
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\945_044.mp4,fake,Deepfakes,train,945_044
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\207_908.mp4,fake,Deepfakes,train,207_908
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\658_627.mp4,fake,Deepfakes,train,658_627
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\843_859.mp4,fake,Deepfakes,train,843_859
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\762_832.mp4,fake,Deepfakes,train,762_832
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\008_990.mp4,fake,Deepfakes,train,008_990
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\807_273.mp4,fake,Deepfakes,train,807_273
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\036_035.mp4,fake,Deepfakes,train,036_035
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\452_550.mp4,fake,Deepfakes,train,452_550
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\651_835.mp4,fake,Deepfakes,train,651_835
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\253_183.mp4,fake,Deepfakes,train,253_183
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\303_309.mp4,fake,Deepfakes,train,303_309
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\746_571.mp4,fake,Deepfakes,train,746_571
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\571_746.mp4,fake,Deepfakes,train,571_746
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\623_630.mp4,fake,Deepfakes,train,623_630
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\732_691.mp4,fake,Deepfakes,train,732_691
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\891_876.mp4,fake,Deepfakes,train,891_876
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\262_301.mp4,fake,Deepfakes,train,262_301
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\610_692.mp4,fake,Deepfakes,train,610_692
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\297_270.mp4,fake,Deepfakes,train,297_270
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\414_385.mp4,fake,Deepfakes,train,414_385
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\150_153.mp4,fake,Deepfakes,train,150_153
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\788_710.mp4,fake,Deepfakes,train,788_710
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\640_638.mp4,fake,Deepfakes,train,640_638
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\889_045.mp4,fake,Deepfakes,train,889_045
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\550_452.mp4,fake,Deepfakes,train,550_452
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\886_877.mp4,fake,Deepfakes,train,886_877
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\488_399.mp4,fake,Deepfakes,train,488_399
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\147_055.mp4,fake,Deepfakes,train,147_055
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\146_256.mp4,fake,Deepfakes,train,146_256
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\720_672.mp4,fake,Deepfakes,train,720_672
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\931_936.mp4,fake,Deepfakes,train,931_936
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\739_865.mp4,fake,Deepfakes,train,739_865
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\659_749.mp4,fake,Deepfakes,train,659_749
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\348_202.mp4,fake,Deepfakes,train,348_202
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\463_464.mp4,fake,Deepfakes,train,463_464
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\325_492.mp4,fake,Deepfakes,train,325_492
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\186_170.mp4,fake,Deepfakes,train,186_170
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\123_119.mp4,fake,Deepfakes,train,123_119
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\853_863.mp4,fake,Deepfakes,train,853_863
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\608_675.mp4,fake,Deepfakes,train,608_675
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\143_140.mp4,fake,Deepfakes,train,143_140
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\958_956.mp4,fake,Deepfakes,train,958_956
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\197_224.mp4,fake,Deepfakes,train,197_224
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\609_596.mp4,fake,Deepfakes,train,609_596
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\279_298.mp4,fake,Deepfakes,train,279_298
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\293_296.mp4,fake,Deepfakes,train,293_296
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\400_476.mp4,fake,Deepfakes,train,400_476
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\122_144.mp4,fake,Deepfakes,train,122_144
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\183_253.mp4,fake,Deepfakes,train,183_253
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\202_348.mp4,fake,Deepfakes,train,202_348
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\438_434.mp4,fake,Deepfakes,train,438_434
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\246_258.mp4,fake,Deepfakes,train,246_258
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\415_484.mp4,fake,Deepfakes,train,415_484
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\932_384.mp4,fake,Deepfakes,train,932_384
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\765_867.mp4,fake,Deepfakes,train,765_867
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\906_847.mp4,fake,Deepfakes,train,906_847
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\835_651.mp4,fake,Deepfakes,train,835_651
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\887_275.mp4,fake,Deepfakes,train,887_275
C:\Users\Timmy\OneDrive - Ashesi University\Year 3 Sem 2\Deep Learning\Final Project\Final Project A\workspace\archive\FaceForensics++_C23\Deepfakes\129_127.mp4,fake,Deepfakes,train,129_127
